93  94	42
80	138	116
96	68	83
200	68	24
114	28	168
68	25	134
68	74	69
168	91	64
66	56	62
46	41	10
72	182	138
76	138	82
246	86	42
112	38	14
150	72	190
146	76	152
72	90	100
28	70	110
41	94	91
112	10	44
31	106	31
96	158	142
168	16	104
183	74	96
26	134	30
216	87	87
177	96	190
52	65	73
114	93	148
47	86	30
201	65	22
188	45	98
39	15	182
81	55	36
78	13	58
67	90	44
63	29	92
30	138	152
237	26	27
69	58	66
147	82	176
120	28	70
159	62	87
38	43	21
76	74	20
294	19	89
140	42	18
75	44	180
89	146	47
78	64	29
62	100	88
36	80	188
279	98	11
201	61	61
72	78	152
44	81	17
30	78	87
92	58	91
81	71	67
97	144	35
170	182	154
81	69	112
38	15	62
13	64	132
158	186	84
64	87	35
24	65	52
57	19	45
98	182	28
207	128	31
53	50	39
98	54	65
285	41	68
82	10	178
45	114	43
30	72	120
196	34	98
28	192	84
48	42	45
153	81	83
261	178	14
83	47	190
74	94	32
48	196	73
59	42	19
82	86	58
54	80	34
25	89	106
60	31	116
26	104	82
46	98	11
77	36	61
93	45	184
116	50	180
91	36	30
29	74	23
243	63	200
160	87	42
67	100	11
13	132	64
255	100	178
162	90	60
114	156	77
88	87	50
174	112	83
86	30	90
170	138	192
19	59	44
86	11	130
279	92	95
171	52	92
100	97	54
38	84	71
31	13	48
152	46	26
72	134	198
92	68	194
124	20	46
36	106	84
30	10	57
195	20	72
36	86	51
20	97	200
69	190	42
29	72	158
279	67	20
81	67	72
36	33	188
57	198	79
66	26	174
82	71	44
96	89	142
71	130	18
93	138	22
81	62	44
162	64	32
86	26	130
80	178	192
90	100	64
82	170	190
63	150	24
76	86	70
162	120	106
42	114	178
252	54	104
94	44	138
64	178	18
112	144	38
76	37	24
237	142	92
141	34	128
95	69	108
75	36	50
261	36	69
102	42	59
172	73	126
100	68	11
285	31	196
90	50	40
28	14	120
93	108	22
154	88	82
66	142	87
108	134	76
150	50	57
176	40	56
80	23	62
90	28	49
282	11	52
183	134	170
81	31	23
63	22	23
180	27	32
144	24	23
47	166	14
42	184	86
231	89	82
78	38	84
219	53	12
36	44	38
160	26	14
92	132	52
126	30	44
267	148	110
89	22	85
39	160	41
91	56	99
180	152	144
134	52	140
16	104	84
99	79	50
162	20	15
40	60	56
56	30	62
74	74	32
99	31	69
74	172	140
182	108	10
237	96	59
198	31	57
148	18	53
63	28	36
39	64	50
128	20	192
261	15	172
183	88	18
54	88	28
285	132	56
56	118	72
123	176	58
252	21	80
228	84	90
64	38	72
57	81	27
189	20	128
81	15	118
142	160	34
90	85	194
90	198	71
32	128	49
26	50	66
150	152	11
200	60	70
62	150	42
184	86	78
102	45	76
99	12	14
36	106	73
63	35	82
100	68	61
80	138	83
29	78	46
33	122	53
160	60	24
66	90	188
57	16	28
82	82	72
42	33	64
200	76	31
182	78	82
225	39	52
75	57	136
33	194	124
196	114	104
38	55	162
114	66	35
114	49	61
96	184	100
196	38	172
188	62	196
52	51	94
93	170	80
152	94	36
90	190	21
59	87	88
93	27	86
88	92	34
83	154	104
225	180	194
99	146	94
77	168	32
200	12	118
36	91	16
91	118	68
45	96	57
159	58	17
69	190	62
243	168	67
192	156	72
40	41	66
243	62	84
65	15	28
100	66	79
135	36	55
23	99	57
231	38	114
75	90	16
111	146	70
15	148	78
228	118	100
210	44	25
60	22	76
89	67	34
144	72	59
26	40	20
32	52	47
105	55	36
38	74	124
279	37	93
180	170	96
141	20	56
48	114	92
176	190	59
116	94	32
165	73	154
141	30	57
176	60	50
27	94	58
35	55	180
285	91	23
26	84	42
60	126	70
26	110	88
85	23	24
134	37	180
18	46	102
117	78	108
94	90	42
102	184	54
42	51	92
46	74	74
11	41	18
52	22	86
96	30	176
132	82	184
77	24	106
231	28	144
267	89	142
40	162	168
73	112	26
190	77	180
114	62	56
198	20	78
160	60	68
86	94	46
49	102	14
76	81	15
78	172	82
69	56	47
141	158	112
32	110	66
168	82	30
88	94	98
70	62	47
11	132	110
166	180	86
36	56	144
73	100	52
61	47	32
63	13	142
48	174	78
56	82	146
44	70	144
23	102	182
142	89	32
87	86	148
12	66	28
78	72	158
75	44	178
58	24	44
228	33	37
69	56	24
47	74	49
86	28	148
90	31	52
159	78	40
48	18	60
198	22	26
47	81	42
276	29	150
12	100	58
132	170	73
279	77	37
96	114	132
104	176	91
159	176	68
52	30	11
68	78	192
216	124	36
99	42	88
54	178	56
22	104	90
11	64	112
20	33	154
123	72	150
40	50	170
166	104	56
78	66	13
81	61	34
140	28	71
19	86	50
194	18	82
152	81	136
106	77	57
140	36	55
20	84	172
219	70	168
27	188	27
270	84	47
28	19	85
136	130	70
40	39	74
34	15	128
200	61	116
50	30	44
24	188	72
267	38	96
61	66	11
102	32	130
82	30	46
66	74	23
88	122	34
108	88	134
178	170	70
48	84	50
90	172	82
196	88	63
270	88	52
122	61	27
58	43	85
44	19	52
36	140	42
73	124	54
92	89	116
168	64	52
93	92	190
246	55	97
56	56	46
87	31	168
75	192	67
228	74	73
200	178	99
24	44	72
118	61	78
126	41	33
39	35	162
261	34	40
172	98	65
194	78	37
183	75	96
18	102	174
124	152	82
96	79	65
72	42	88
112	68	35
120	38	22
11	12	82
37	60	100
188	124	174
180	152	91
96	42	52
132	73	66
98	56	83
58	94	78
84	52	40
78	78	95
159	91	112
94	144	52
144	188	49
22	58	86
42	43	31
54	78	37
282	68	20
47	142	30
72	150	18
71	95	24
31	52	58
70	98	91
48	48	62
146	108	32
100	152	106
30	11	14
150	23	112
76	176	13
42	168	48
20	50	44
15	44	48
228	150	170
51	71	194
45	59	82
261	142	95
186	198	73
90	51	180
70	81	130
153	134	88
26	100	86
225	54	198
282	71	164
24	150	74
44	36	102
96	144	40
63	144	20
91	176	78
49	19	120
59	156	27
196	30	18
53	15	67
196	65	124
53	63	30
261	130	70
267	20	134
228	60	35
222	20	54
99	10	48
148	90	88
249	156	52
96	106	164
51	106	76
88	124	15
90	192	62
82	69	42
162	36	62
27	100	57
50	184	35
231	82	10
152	88	56
166	26	39
20	29	94
100	89	100
76	58	106
154	70	33
276	60	55
158	184	170
60	55	68
75	14	24
156	83	63
158	74	71
81	80	22
71	59	172
60	55	176
160	188	76
56	67	67
83	60	36
12	48	23
129	42	170
33	152	200
80	87	41
36	104	35
84	158	178
33	43	70
258	76	19
282	11	70
171	34	58
73	52	126
16	46	97
25	20	66
240	53	47
48	68	26
56	67	66
100	116	49
71	79	64
200	54	16
36	39	42
228	88	92
30	62	116
78	93	30
76	200	78
130	58	24
60	20	44
39	108	48
194	48	34
39	80	136
54	63	65
177	92	14
156	43	20
108	62	99
25	25	24
44	16	110
154	35	65
300	48	128
25	12	164
120	92	152
84	20	104
178	100	160
55	69	73
90	40	168
82	25	178
159	200	176
100	47	194
48	112	88
122	27	55
207	67	28
252	128	158
54	63	40
150	29	104
150	38	26
72	66	66
210	38	62
56	80	18
171	87	78
132	15	13
75	44	182
96	74	12
25	134	36
255	146	54
122	44	148
231	54	100
200	96	69
87	178	140
98	18	100
30	49	22
152	46	154
11	88	96
38	162	40
16	68	16
95	32	50
86	86	49
41	35	60
90	12	12
64	162	178
198	84	61
142	61	84
204	98	77
57	56	122
186	68	69
132	38	138
174	53	148
180	81	50
194	80	51
183	20	92
126	55	96
154	26	24
130	194	22
74	85	99
53	27	59
132	73	114
104	134	59
190	76	176
159	116	110
95	66	124
11	74	42
164	44	166
300	136	78
96	74	42
159	79	80
150	98	38
68	168	24
86	108	162
72	146	17
156	88	66
168	150	116
170	96	58
114	26	26
186	94	12
186	168	32
60	68	46
42	61	86
102	34	61
136	52	126
252	91	78
192	27	182
114	60	36
285	54	142
22	30	178
160	126	20
50	194	11
69	94	74
26	19	19
39	46	146
186	42	52
42	138	31
22	154	37
24	42	152
28	136	32
132	90	60
183	61	93
39	66	24
22	80	83
44	58	58
132	36	72
31	118	90
98	60	26
123	62	140
31	75	31
61	62	90
152	148	36
54	142	85
135	26	170
129	50	46
96	98	90
66	44	40
264	57	174
288	96	27
282	196	42
195	180	78
156	194	69
90	76	15
282	92	72
40	160	27
62	108	57
152	19	74
25	194	98
72	84	180
194	20	44
180	168	138
258	148	50
141	132	13
178	42	28
240	87	12
54	64	75
78	87	104
249	114	84
252	98	112
249	104	174
82	25	85
42	140	37
19	146	98
171	184	126
190	92	92
86	77	61
282	94	172
171	45	55
168	82	166
42	80	67
97	104	200
124	40	52
92	82	92
267	28	61
132	150	86
192	84	196
108	22	130
120	62	12
111	96	45
78	31	164
95	52	30
72	146	62
156	96	30
168	32	78
135	12	66
78	17	64
28	91	126
63	46	24
102	68	77
50	62	36
200	90	27
273	56	30
118	136	81
52	60	44
76	56	46
258	42	18
12	41	46
96	10	188
65	74	100
41	180	138
62	22	200
54	84	100
87	38	22
94	87	44
188	94	71
156	70	67
74	39	24
102	38	182
28	146	182
98	83	100
219	10	84
79	93	84
82	13	91
82	130	58
51	74	24
79	43	44
37	82	126
60	83	15
288	182	76
174	11	97
78	85	47
17	23	79
207	126	48
222	57	158
32	76	90
40	92	166
33	158	30
73	18	18
126	20	38
172	118	23
69	90	32
78	100	25
15	75	94
61	60	37
102	88	62
84	28	104
46	98	44
92	36	69
196	86	36
138	95	54
60	96	32
128	25	126
98	88	76
128	96	28
73	72	26
123	33	27
186	134	74
261	24	188
22	156	82
54	15	110
80	162	89
21	53	100
129	152	42
194	91	70
26	22	130
64	28	150
285	164	44
142	58	35
27	152	194
58	108	87
183	85	58
64	41	82
57	46	46
140	62	13
43	48	76
91	186	152
69	91	77
102	146	100
122	98	114
114	126	46
42	20	70
123	63	114
38	19	96
39	63	99
11	77	60
36	126	98
57	88	116
111	168	78
165	72	27
16	86	48
17	34	72
116	32	66
144	172	23
158	68	92
12	46	158
70	40	27
85	164	55
69	28	94
40	192	35
152	82	48
132	99	75
162	56	70
41	39	42
52	58	65
79	70	46
192	66	24
30	87	64
162	194	10
74	74	65
123	84	196
132	13	96
17	63	12
72	150	88
81	196	190
190	160	30
198	140	64
13	67	71
22	98	25
72	156	73
35	48	92
32	144	28
63	172	54
180	72	104
240	106	134
20	140	15
16	90	42
45	10	26
89	73	85
96	74	87
88	63	194
48	174	112
270	58	38
198	150	13
297	47	190
70	45	76
57	12	50
67	78	174
28	122	58
94	75	60
70	190	61
64	170	68
90	176	38
28	118	48
231	63	14
165	22	198
279	57	47
26	50	84
62	30	154
124	52	126
36	180	68
93	64	55
93	78	180
92	196	86
102	36	96
282	90	48
33	33	136
26	84	136
46	21	82
12	56	90
62	75	26
142	196	94
36	110	66
79	100	116
130	60	78
200	82	54
77	51	140
162	56	24
53	17	46
180	52	196
148	49	65
219	30	192
148	100	39
177	108	95
51	116	130
74	174	146
22	75	54
117	60	90
55	22	92
58	112	104
58	97	174
118	19	97
15	24	32
147	31	82
150	20	63
68	146	72
46	60	50
132	168	48
135	29	86
154	54	26
90	164	73
70	68	86
258	81	104
44	82	136
126	112	74
123	170	152
219	40	90
89	97	42
57	136	126
56	33	68
24	13	146
82	43	41
70	28	69
198	196	73
11	45	96
237	90	43
180	176	128
237	178	99
32	21	28
65	89	156
170	46	68
234	97	36
116	95	63
51	12	31
68	16	24
93	69	20
166	66	100
132	50	87
117	44	100
93	76	156
46	100	20
69	38	94
195	76	10
176	138	39
213	31	168
279	196	130
186	36	100
35	20	62
114	18	170
56	13	96
117	128	63
95	200	38
51	47	18
36	24	54
182	72	69
85	98	92
267	21	152
26	52	194
186	36	198
82	122	54
51	43	34
279	26	20
58	188	50
45	146	94
273	70	55
15	76	60
83	73	168
50	43	12
195	54	81
270	95	48
219	108	38
222	42	46
78	62	194
291	49	97
184	50	71
108	146	162
61	90	75
258	110	60
22	92	146
138	96	63
58	28	47
75	24	22
138	86	95
36	182	164
62	22	86
150	104	41
102	118	74
90	34	53
190	80	96
264	19	14
95	160	95
180	25	11
66	84	83
89	72	106
21	170	176
81	72	22
177	59	63
24	136	31
20	76	77
98	53	62
16	81	60
162	32	158
53	32	100
78	26	95
142	68	10
294	14	37
54	42	48
50	184	78
32	46	44
195	93	132
282	51	80
44	90	50
138	66	80
92	100	22
60	46	83
72	88	54
27	76	34
31	58	118
140	46	83
34	196	64
93	30	46
144	196	36
60	40	78
81	138	114
17	33	54
48	95	81
165	16	67
88	12	87
70	100	93
264	126	194
13	80	54
42	17	49
16	64	81
194	54	75
67	166	152
64	84	88
94	188	79
23	34	194
65	110	138
48	78	134
29	41	194
66	152	70
84	144	77
32	54	67
83	136	70
118	142	200
46	154	25
99	48	94
100	51	186
132	22	76
38	142	41
87	10	47
78	58	176
204	184	122
288	68	67
138	56	194
183	22	22
96	53	63
85	31	21
285	160	118
17	144	52
87	192	92
88	62	17
25	37	37
141	192	138
52	49	62
52	152	106
45	24	34
117	41	57
100	28	140
82	64	11
68	73	33
225	80	32
82	39	34
54	46	93
123	55	79
123	67	114
178	31	50
44	51	13
98	36	92
36	38	38
183	182	144
32	89	19
57	43	58
128	110	70
78	198	64
108	64	90
153	20	82
171	136	84
225	16	44
50	18	98
58	132	19
117	178	65
246	85	52
273	188	144
52	96	60
140	142	12
56	176	91
142	64	174
154	182	44
106	78	50
201	27	176
168	98	74
138	78	32
66	13	63
99	24	79
46	188	102
86	52	64
33	192	94
75	62	67
168	92	44
32	63	20
25	66	40
32	178	96
270	186	170
87	26	26
99	65	36
172	99	43
291	26	42
156	93	91
174	36	11
165	75	32
246	158	39
29	22	82
186	56	87
132	93	93
86	60	134
31	110	20
82	178	100
153	158	36
154	24	50
88	58	148
111	84	82
42	30	48
61	86	76
122	71	25
39	38	80
11	156	79
28	79	170
39	94	96
89	16	88
182	56	22
201	10	67
90	170	74
30	122	64
42	73	90
25	98	198
159	76	72
25	47	23
80	70	180
84	196	100
35	184	90
24	172	31
34	48	118
28	108	49
186	21	50
30	68	56
59	114	140
130	142	192
44	96	31
210	178	196
147	74	83
10	12	64
164	40	28
102	142	46
27	65	54
10	174	92
52	122	20
94	38	138
70	142	192
48	156	21
162	17	43
162	166	79
156	56	79
78	110	70
30	30	200
168	66	89
64	60	134
26	88	25
276	46	83
46	55	47
150	58	19
178	82	146
171	126	176
30	38	88
91	114	84
171	45	34
46	23	11
165	34	58
80	48	71
36	200	16
96	52	124
55	168	73
80	76	120
14	174	102
13	156	62
81	114	99
120	61	80
48	196	36
120	148	116
42	98	12
116	72	30
33	22	46
78	142	30
67	45	198
138	30	94
294	26	92
33	162	188
188	17	174
67	46	12
24	140	102
222	174	48
132	62	53
90	14	82
14	182	118
116	128	97
26	55	67
106	86	26
297	176	52
140	166	53
24	49	134
22	60	39
123	140	53
140	170	38
116	154	112
29	98	23
96	24	60
92	52	94
186	60	180
36	64	91
110	126	114
88	87	20
93	26	74
83	12	17
88	106	35
189	55	72
198	69	68
270	26	94
44	44	192
78	30	68
162	89	70
60	55	176
102	58	52
35	96	68
24	63	48
75	52	92
126	40	99
84	58	114
38	58	144
84	30	16
111	98	88
16	85	87
87	43	28
92	86	25
99	62	37
148	142	14
102	98	85
42	112	32
69	84	56
72	152	164
116	88	130
36	39	26
44	74	40
279	99	28
34	94	15
100	26	182
22	13	84
79	120	24
276	53	54
252	88	88
99	114	32
92	95	72
150	27	178
46	152	162
60	22	65
19	87	87
10	21	23
162	81	22
198	74	158
279	172	52
144	26	132
261	12	94
288	96	92
60	102	162
98	45	13
40	44	67
57	88	89
294	77	68
91	39	82
40	72	55
62	82	78
42	26	110
31	31	96
87	200	80
81	17	196
297	28	110
24	16	87
16	94	41
42	87	72
78	26	62
186	116	150
126	37	12
93	180	34
66	24	75
20	47	32
67	92	82
72	72	182
240	24	14
88	92	196
129	32	162
213	182	21
165	11	150
156	71	162
20	45	14
91	72	74
82	22	98
99	49	59
130	22	38
41	21	98
60	144	42
114	69	152
36	52	54
94	24	95
180	188	190
108	23	90
153	56	26
158	68	174
81	60	49
58	48	180
106	164	198
140	77	91
219	71	24
28	26	98
243	22	174
45	30	32
64	82	58
76	78	116
10	83	26
97	168	24
186	32	24
31	100	190
87	42	200
135	164	30
92	50	15
176	74	174
45	76	138
150	48	14
116	93	20
222	84	25
90	144	162
108	24	27
190	34	64
200	30	154
34	56	90
40	172	44
88	39	200
54	94	44
63	132	25
158	20	188
60	184	188
90	14	36
86	56	100
12	70	130
46	99	69
267	50	88
144	87	16
72	164	180
86	142	41
99	57	144
66	190	25
98	122	100
135	47	27
51	154	80
84	196	51
66	33	36
162	92	59
252	11	17
39	20	64
30	196	75
51	34	75
108	20	182
96	140	61
228	62	180
174	27	18
70	36	160
279	58	63
180	140	65
118	67	106
96	122	54
249	150	81
297	53	86
168	81	72
237	22	29
80	94	22
42	164	80
33	98	24
184	82	35
29	190	170
97	192	46
44	83	59
70	180	184
72	104	26
47	65	57
57	60	85
30	132	102
112	66	80
48	22	60
89	56	140
172	166	68
98	140	18
207	43	134
90	104	60
92	57	130
77	60	136
162	66	14
246	80	44
174	40	138
80	30	62
162	156	34
85	22	140
261	62	38
89	76	66
213	88	136
83	65	136
156	162	93
132	58	20
114	70	42
78	174	72
52	128	89
120	66	20
120	70	72
89	150	28
162	92	68
126	156	97
55	70	34
160	48	38
200	12	31
84	76	20
83	142	10
84	14	140
41	99	53
12	90	114
200	132	74
267	62	56
200	36	28
65	98	20
39	68	78
152	55	90
42	35	164
174	182	108
52	29	12
15	97	154
172	118	75
285	51	124
246	96	106
180	58	36
95	128	75
48	76	156
130	172	96
64	198	180
165	82	60
74	42	56
60	97	99
246	75	65
48	53	134
78	56	73
36	60	40
261	87	91
74	11	44
40	184	86
178	76	128
80	74	89
60	146	134
44	24	96
207	15	130
124	48	70
279	87	60
106	34	86
59	38	34
255	128	31
160	38	80
100	59	156
31	200	22
49	24	44
90	162	24
102	100	96
62	61	138
96	116	166
140	25	10
112	67	59
52	140	50
126	158	33
99	11	72
98	67	28
24	20	172
183	36	164
123	84	70
164	112	92
252	92	35
132	84	80
76	97	62
11	20	134
57	41	41
252	35	40
30	166	100
237	13	17
210	21	74
30	102	40
117	47	37
61	32	69
45	162	138
80	81	26
59	30	79
45	38	97
164	152	93
83	200	54
219	40	40
122	62	48
160	96	41
62	28	79
192	72	14
132	168	68
35	120	188
156	78	70
42	168	68
45	56	174
81	85	34
97	82	200
98	13	60
75	104	116
170	64	43
106	73	50
116	44	58
267	12	128
84	50	172
104	86	166
66	54	16
144	48	81
246	106	10
36	57	128
237	97	77
162	180	34
99	184	108
86	12	54
36	116	27
77	93	188
213	90	186
31	54	79
267	46	62
51	172	72
60	142	60
117	58	19
20	152	22
90	84	182
129	152	90
180	102	132
129	96	21
162	90	88
21	23	26
264	68	11
94	70	106
156	20	87
78	73	52
160	40	42
114	79	78
64	27	120
37	53	132
90	51	154
264	190	100
240	60	80
69	29	148
78	66	67
34	18	52
45	37	164
88	66	93
273	100	61
134	182	80
59	80	23
126	74	62
201	32	74
207	62	42
70	68	104
32	62	10
75	84	71
160	57	74
20	62	32
192	93	41
66	46	10
16	100	152
129	118	156
178	182	122
222	166	65
36	150	36
72	88	64
68	88	76
46	35	26
165	27	120
33	87	74
210	29	160
222	48	37
94	43	170
14	35	97
180	34	41
94	16	33
49	70	70
264	88	93
21	50	176
166	24	94
282	95	166
174	166	73
225	63	36
57	178	66
300	31	15
26	132	49
136	86	50
300	37	95
64	69	64
24	27	99
255	32	22
111	15	59
28	174	176
154	44	32
33	40	22
110	79	60
82	70	70
28	21	148
78	53	30
178	92	182
27	71	12
58	36	200
276	38	28
102	70	76
132	146	196
228	176	66
102	13	192
85	24	124
24	53	55
61	47	94
74	200	93
84	150	98
12	50	94
282	15	120
102	94	94
23	98	128
186	55	22
86	61	34
68	88	78
57	79	156
39	98	106
87	28	27
17	20	176
60	32	58
105	27	27
186	100	146
216	27	27
56	29	52
66	192	28
48	32	122
39	148	97
72	29	170
132	156	83
141	62	184
84	58	97
70	32	28
28	80	96
87	82	110
183	69	88
128	49	75
67	22	69
54	172	66
75	154	66
134	100	200
54	32	94
213	70	95
129	62	56
273	37	16
114	58	19
68	69	12
56	146	198
198	46	142
120	66	134
114	10	10
70	82	25
291	17	88
77	18	42
99	70	136
100	82	66
94	100	58
76	97	154
141	96	184
31	166	98
57	24	38
93	19	55
46	40	62
99	96	164
222	73	128
186	62	73
196	70	23
88	194	84
132	71	23
234	51	78
282	110	120
28	20	58
30	104	34
11	41	11
85	140	198
66	90	20
54	74	60
138	104	21
96	82	194
99	88	126
88	20	70
183	29	68
94	154	194
44	180	44
46	45	45
49	24	47
69	71	20
40	162	100
186	82	106
78	71	30
45	74	85
162	38	50
55	106	71
168	59	65
117	12	68
94	86	120
134	174	36
153	98	24
44	26	56
46	95	15
140	70	49
31	146	100
141	36	116
170	150	162
74	28	61
261	184	138
60	192	78
45	21	31
186	17	144
64	90	32
72	56	17
249	156	144
10	85	17
216	74	122
180	150	52
194	186	19
168	84	78
79	57	90
33	136	52
20	78	38
41	154	80
159	55	124
23	50	86
54	95	92
54	70	24
288	46	18
39	156	63
96	63	45
102	188	70
50	23	23
258	170	176
198	82	55
195	19	180
87	24	154
58	94	152
170	84	88
132	73	70
141	98	98
255	182	166
114	67	122
90	42	44
52	32	88
142	54	75
15	22	47
176	164	97
34	110	27
228	53	32
279	83	26
300	144	39
11	22	98
34	104	13
98	43	78
53	85	42
153	116	66
67	130	74
120	90	33
168	15	22
144	99	184
142	46	96
15	54	93
57	70	126
96	76	76
48	21	114
52	32	54
124	15	19
252	87	85
168	132	102
100	80	112
82	30	23
177	24	26
48	112	54
58	200	136
36	80	33
285	196	27
142	80	65
24	84	122
97	174	196
33	49	11
31	62	108
190	69	53
105	73	124
35	124	42
279	89	88
112	158	120
97	140	152
87	59	186
100	98	93
91	41	200
176	136	90
99	118	97
86	132	156
135	56	170
33	44	194
72	55	57
98	46	138
42	140	76
120	55	42
49	86	83
46	178	58
37	14	11
11	104	44
87	63	15
28	50	46
72	150	66
16	64	79
138	66	63
252	58	43
71	67	96
37	118	24
70	102	156
46	168	122
138	64	60
56	68	46
294	37	38
20	34	36
61	21	142
50	73	59
196	44	166
92	136	88
240	136	134
46	18	64
188	152	92
60	122	188
46	28	49
183	34	194
146	52	88
88	13	39
196	48	164
150	62	45
18	85	29
213	172	47
79	128	16
72	190	60
189	78	32
138	198	150
146	15	75
66	146	38
231	168	96
88	100	160
88	93	126
94	57	74
92	98	156
216	81	64
22	82	56
120	44	180
66	104	30
89	29	32
72	42	114
72	32	52
54	22	130
171	81	48
105	50	99
95	176	89
261	72	100
24	68	148
17	192	182
162	46	48
16	138	19
294	70	36
29	65	68
54	82	162
75	162	43
204	30	184
198	31	42
36	81	128
106	152	38
172	86	43
90	200	32
45	12	87
50	23	122
90	94	57
72	20	164
24	38	54
80	42	176
32	30	35
140	39	178
66	150	48
162	92	192
192	178	172
45	138	192
49	65	65
222	196	130
112	172	188
57	118	22
158	90	112
59	168	158
237	87	22
99	80	54
270	118	73
11	18	65
120	106	76
171	20	134
82	33	41
192	144	89
26	140	95
141	84	90
16	80	24
252	52	31
104	19	33
108	57	66
100	14	82
31	62	36
46	61	63
140	94	120
91	41	46
24	59	58
60	60	15
120	18	118
186	126	140
106	22	67
216	194	164
87	49	47
114	30	120
126	75	49
267	97	66
91	66	29
48	51	140
117	60	120
55	79	56
30	54	55
72	46	54
124	136	32
141	70	30
52	42	42
189	164	33
150	170	176
122	124	23
82	31	154
300	136	20
23	152	23
22	62	38
76	104	100
126	92	89
39	112	77
267	44	172
28	41	86
48	83	36
134	18	67
83	134	38
94	30	90
182	128	158
165	130	100
88	95	124
200	198	34
222	26	63
264	50	166
183	198	51
30	162	86
41	73	164
58	73	74
66	53	196
20	55	55
184	100	39
120	44	164
147	10	186
166	91	20
171	192	44
243	70	56
172	29	46
78	26	14
147	62	32
99	42	86
36	98	150
246	49	84
192	51	82
80	36	82
231	43	80
81	196	50
20	37	92
147	102	96
198	98	81
154	13	102
14	77	20
276	26	186
45	34	48
69	200	144
52	84	33
14	70	98
190	13	70
164	48	38
102	72	54
114	65	94
96	66	78
62	198	138
60	81	86
216	162	68
114	28	184
180	77	77
168	89	66
216	86	122
174	82	34
132	152	88
246	60	66
174	21	75
162	36	21
152	95	88
291	91	154
98	132	61
84	194	100
73	16	92
44	94	78
180	88	84
150	32	48
20	82	130
87	91	37
40	61	28
90	190	88
58	81	158
104	24	128
54	92	110
164	83	26
192	40	29
54	18	74
97	26	124
165	68	87
24	90	94
140	17	35
40	126	22
40	104	96
86	130	180
144	86	30
60	154	49
36	43	192
171	188	90
62	41	38
69	30	54
88	196	40
126	29	53
54	41	56
49	122	95
14	62	81
95	42	62
41	138	62
94	23	86
96	83	45
138	23	188
213	23	162
168	120	50
141	55	168
159	156	64
156	74	55
104	70	19
39	52	172
177	97	98
82	11	146
150	45	25
108	116	17
46	94	10
51	79	122
195	89	120
297	94	186
45	152	87
120	64	152
57	52	47
54	36	46
21	130	126
252	32	182
160	89	130
68	72	38
222	182	16
165	49	16
168	100	162
40	69	176
64	30	70
264	72	54
240	24	42
142	132	86
150	40	142
198	99	152
36	54	144
75	18	49
93	34	136
234	39	52
79	198	46
148	168	57
138	69	68
74	108	75
165	98	10
57	70	16
138	160	62
159	126	44
104	94	22
52	184	73
59	132	57
123	58	93
19	200	67
183	56	68
87	130	24
176	97	70
162	90	87
58	58	180
105	186	140
69	56	51
190	140	67
48	74	86
86	54	96
183	62	23
108	144	49
188	71	77
66	51	30
190	170	94
29	132	54
73	156	170
190	59	196
66	39	67
48	32	188
120	78	69
294	90	54
54	146	91
207	68	47
240	92	136
28	85	32
75	58	29
56	106	152
189	140	21
213	43	43
99	55	178
76	75	39
54	44	70
36	25	88
166	164	30
72	144	69
183	35	47
225	92	44
261	128	96
156	178	46
219	58	82
50	43	42
117	64	84
201	56	50
201	94	94
166	28	180
56	47	55
150	132	30
122	18	140
17	33	78
249	52	65
96	120	154
99	30	184
39	54	12
75	16	83
92	80	26
39	85	60
147	130	42
21	92	95
80	73	118
90	28	42
20	90	88
165	184	90
60	38	164
44	108	94
48	25	68
246	80	178
234	120	102
194	52	178
210	176	122
91	132	60
192	154	74
186	86	180
168	13	54
38	22	28
170	50	11
195	70	144
31	172	30
66	93	92
91	92	13
68	174	81
72	20	58
84	86	36
16	36	116
234	82	54
29	58	52
106	200	73
26	65	48
48	26	124
135	88	154
186	182	53
165	54	43
178	21	16
72	172	24
89	54	40
45	62	146
174	46	118
30	58	74
54	82	68
98	124	86
189	158	72
156	24	25
150	180	168
40	182	62
135	96	96
142	50	164
29	120	51
19	79	64
52	120	80
23	91	91
50	52	99
58	66	80
120	186	42
96	92	76
45	94	51
219	112	56
93	89	13
276	93	72
42	98	38
156	36	55
40	39	126
288	53	142
141	51	14
78	83	76
142	73	36
81	174	81
61	50	94
67	92	142
26	36	60
108	32	94
116	88	36
138	68	30
96	79	82
46	35	77
57	86	67
186	92	39
98	166	94
65	178	50
57	97	88
47	56	13
95	61	62
86	70	19
207	52	63
97	67	76
43	82	182
200	75	48
132	26	112
77	28	53
186	30	25
174	92	63
30	40	156
42	58	160
34	86	79
28	91	180
99	178	16
38	96	44
174	68	184
73	54	54
60	38	56
96	106	31
74	128	28
225	34	198
216	66	69
190	54	98
150	20	70
225	69	68
111	91	42
85	64	33
100	148	99
51	14	84
222	194	170
108	22	48
22	86	66
180	50	50
83	49	116
56	40	94
153	26	69
36	94	97
144	57	55
36	48	80
81	66	97
26	75	75
42	30	146
240	17	58
61	85	114
279	45	33
72	83	18
222	44	39
96	81	196
182	118	20
80	104	66
17	52	86
190	25	96
144	24	172
28	22	80
111	60	198
36	114	110
96	96	118
94	93	92
36	41	182
243	184	86
46	168	128
102	26	80
100	98	56
69	22	87
297	182	17
92	110	38
128	29	57
160	92	34
87	168	90
172	90	16
37	48	134
144	114	134
